scenario,alpha,beta,b_user,b_merchant,total_subsidy,final_B_user_share,final_B_merchant_share,final_B_average_share,success,state
商户更依赖用户,0.5,1.6,0.6,0.15,0.75,0.9910382328323015,0.9989910771727291,0.9950146550025153,1,平台锁定
商户更依赖用户,0.5,1.6,0.63,0.15,0.78,0.9919371623843187,0.9990011916220332,0.9954691770031759,1,平台锁定
商户更依赖用户,0.5,1.6,0.66,0.15,0.81,0.9927454121144277,0.9990101991089244,0.995877805611676,1,平台锁定
商户更依赖用户,0.5,1.6,0.69,0.15,0.84,0.9934722265916678,0.9990182296066581,0.9962452280991629,1,平台锁定
商户更依赖用户,0.5,1.6,0.72,0.15,0.87,0.9941258894377658,0.9990253961566569,0.9965756427972113,1,平台锁定
商户更依赖用户,0.5,1.6,0.75,0.15,0.9,0.994713826718503,0.9990317973818237,0.9968728120501633,1,平台锁定
商户更依赖用户,0.5,1.6,0.78,0.15,0.93,0.9952426985529732,0.9990375195723837,0.9971401090626785,1,平台锁定
商户更依赖用户,0.5,1.6,0.81,0.15,0.9600000000000001,0.9957184804045942,0.999042638426304,0.9973805594154491,1,平台锁定
商户更依赖用户,0.5,1.6,0.84,0.15,0.99,0.9961465353142542,0.9990472205089518,0.997596877911603,1,平台锁定
商户更依赖用户,0.5,1.6,0.87,0.15,1.02,0.9965316781644551,0.9990513244832737,0.9977915013238644,1,平台锁定
商户更依赖用户,0.5,1.6,0.9,0.15,1.05,0.9968782329181392,0.9990550021514006,0.9979666175347699,1,平台锁定
商户更依赖用户,0.5,1.6,0.93,0.15,1.08,0.9971900836525112,0.9990582993404733,0.9981241914964922,1,平台锁定
商户更依赖用户,0.5,1.6,0.96,0.15,1.1099999999999999,0.9974707201029189,0.9990612566591455,0.9982659883810322,1,平台锁定
商户更依赖用户,0.5,1.6,0.99,0.15,1.14,0.9977232783417693,0.9990639101461978,0.9983935942439836,1,平台锁定
商户更依赖用户,0.5,1.6,1.02,0.15,1.17,0.9979505771400392,0.9990662918287274,0.9985084344843833,1,平台锁定
商户更依赖用户,0.5,1.6,1.05,0.15,1.2,0.9981551504922175,0.9990684302042105,0.998611790348214,1,平台锁定
商户更依赖用户,0.5,1.6,1.08,0.15,1.23,0.9983392767278281,0.9990703506581902,0.9987048136930091,1,平台锁定
商户更依赖用户,0.5,1.6,1.11,0.15,1.26,0.998505004582636,0.9990720758273128,0.9987885402049744,1,平台锁定
商户更依赖用户,0.5,1.6,1.14,0.15,1.2899999999999998,0.998654176559119,0.9990736259157718,0.9988639012374454,1,平台锁定
商户更依赖用户,0.5,1.6,1.17,0.15,1.3199999999999998,0.9987884498678368,0.9990750189718833,0.99893173441986,1,平台锁定
商户更依赖用户,0.5,1.6,1.2,0.15,1.3499999999999999,0.9989093152081365,0.9990762711304253,0.9989927931692809,1,平台锁定
商户更依赖用户,0.5,1.6,0.0,0.18,0.18,0.07848393639378223,0.007007678358634225,0.04274580737620823,0,平台失败
商户更依赖用户,0.5,1.6,0.03,0.18,0.21,0.08796199689975423,0.007797061126855402,0.04787952901330482,0,平台失败
商户更依赖用户,0.5,1.6,0.06,0.18,0.24,0.09873044739716738,0.008803061955395614,0.053766754676281496,0,平台失败
商户更依赖用户,0.5,1.6,0.09,0.18,0.27,0.11102513354204255,0.010112473393145829,0.06056880346759419,0,平台失败
商户更依赖用户,0.5,1.6,0.12,0.18,0.3,0.12515948936836896,0.011862324681979005,0.06851090702517398,0,平台失败
商户更依赖用户,0.5,1.6,0.15,0.18,0.32999999999999996,0.14157722329579597,0.014282414358104865,0.07792981882695042,0,平台失败
商户更依赖用户,0.5,1.6,0.18,0.18,0.36,0.16097027670546693,0.0177930325944885,0.08938165464997772,0,平台失败
商户更依赖用户,0.5,1.6,0.21,0.18,0.39,0.18460159204615073,0.023277234954899896,0.10393941350052531,0,平台失败
商户更依赖用户,0.5,1.6,0.24,0.18,0.42,0.2155669511616629,0.033162328267384855,0.12436463971452388,0,市场倾斜
商户更依赖用户,0.5,1.6,0.27,0.18,0.45,0.9711254647925771,0.9988645818560675,0.9849950233243223,1,平台锁定
商户更依赖用户,0.5,1.6,0.3,0.18,0.48,0.9740619294769459,0.9989013468123622,0.9864816381446541,1,平台锁定
商户更依赖用户,0.5,1.6,0.33,0.18,0.51,0.976694437671549,0.9989332922473142,0.9878138649594316,1,平台锁定
商户更依赖用户,0.5,1.6,0.36,0.18,0.54,0.9790554767566477,0.9989611518664758,0.9890083143115618,1,平台锁定
商户更依赖用户,0.5,1.6,0.39,0.18,0.5700000000000001,0.9811738649871646,0.9989855279491342,0.9900796964681494,1,平台锁定
商户更依赖用户,0.5,1.6,0.42,0.18,0.6,0.9830752034169972,0.9990069186369595,0.9910410610269783,1,平台锁定
商户更依赖用户,0.5,1.6,0.45,0.18,0.63,0.9847822651183833,0.9990257388297725,0.9919040019740779,1,平台锁定
商户更依赖用户,0.5,1.6,0.48,0.18,0.6599999999999999,0.986315331688135,0.9990423363388312,0.9926788340134831,1,平台锁定
商户更依赖用户,0.5,1.6,0.51,0.18,0.69,0.9876924852058051,0.9990570044860645,0.9933747448459348,1,平台锁定
商户更依赖用户,0.5,1.6,0.54,0.18,0.72,0.988929862360614,0.9990699920143882,0.9939999271875011,1,平台锁定
商户更依赖用户,0.5,1.6,0.57,0.18,0.75,0.9900418763062453,0.9990815109453304,0.9945616936257878,1,平台锁定
商户更依赖用户,0.5,1.6,0.6,0.18,0.78,0.9910414108702585,0.9990917428563499,0.9950665768633042,1,平台锁定
商户更依赖用户,0.5,1.6,0.63,0.18,0.81,0.9919399909889943,0.9991008439317552,0.9955204174603748,1,平台锁定
商户更依赖用户,0.5,1.6,0.66,0.18,0.8400000000000001,0.9927479326223643,0.9991089490546285,0.9959284408384964,1,平台锁定
商户更依赖用户,0.5,1.6,0.69,0.18,0.8699999999999999,0.9934744748972477,0.9991161751434305,0.9962953250203391,1,平台锁定
商户更依赖用户,0.5,1.6,0.72,0.18,0.8999999999999999,0.9941278968112695,0.9991226238896007,0.9966252603504351,1,平台锁定
商户更依赖用户,0.5,1.6,0.75,0.18,0.9299999999999999,0.9947156204832404,0.9991283840169827,0.9969220022501115,1,平台锁定
商户更依赖用户,0.5,1.6,0.78,0.18,0.96,0.9952443026488575,0.999133533157136,0.9971889179029968,1,平台锁定
商户更依赖用户,0.5,1.6,0.81,0.18,0.99,0.9957199158596626,0.99913813941421,0.9974290276369363,1,平台锁定
商户更依赖用户,0.5,1.6,0.84,0.18,1.02,0.9961478206411503,0.9991422626774764,0.9976450416593133,1,平台锁定
商户更依赖用户,0.5,1.6,0.87,0.18,1.05,0.9965328296954008,0.9991459557275872,0.997839392711494,1,平台锁定
商户更依赖用户,0.5,1.6,0.9,0.18,1.08,0.9968792650892204,0.99914926517331,0.9980142651312652,1,平台锁定
商户更依赖用户,0.5,1.6,0.93,0.18,1.11,0.9971910092459797,0.9991522322482171,0.9981716207470984,1,平台锁定
商户更依赖用户,0.5,1.6,0.96,0.18,1.14,0.9974715504545564,0.9991548934910977,0.998313221972827,1,平台锁定
商户更依赖用户,0.5,1.6,0.99,0.18,1.17,0.9977240235190261,0.9991572813293617,0.9984406524241939,1,平台锁定
商户更依赖用户,0.5,1.6,1.02,0.18,1.2,0.9979512460956239,0.9991594245811333,0.9985553353383786,1,平台锁定
商户更依赖用户,0.5,1.6,1.05,0.18,1.23,0.9981557511969714,0.9991613488888824,0.9986585500429269,1,平台锁定
商户更依赖用户,0.5,1.6,1.08,0.18,1.26,0.9983398162860435,0.999163077095168,0.9987514466906058,1,平台锁定
商户更依赖用户,0.5,1.6,1.11,0.18,1.29,0.9985054893324385,0.9991646295692234,0.998835059450831,1,平台锁定
商户更依赖用户,0.5,1.6,1.14,0.18,1.3199999999999998,0.9986546121600928,0.99916602449164,0.9989103183258664,1,平台锁定
商户更依赖用户,0.5,1.6,1.17,0.18,1.3499999999999999,0.99878884137771,0.9991672781031906,0.9989780597404503,1,平台锁定
商户更依赖用户,0.5,1.6,1.2,0.18,1.38,0.9989096671500581,0.9991684049228564,0.9990390360364573,1,平台锁定
商户更依赖用户,0.5,1.6,0.0,0.21,0.21,0.07871636758567377,0.007808432777969656,0.04326240018182171,0,平台失败
商户更依赖用户,0.5,1.6,0.03,0.21,0.24,0.08825568714476872,0.00869459792723849,0.04847514253600361,0,平台失败
商户更依赖用户,0.5,1.6,0.06,0.21,0.27,0.099108781798256,0.009826619708873531,0.05446770075356476,0,平台失败
商户更依赖用户,0.5,1.6,0.09,0.21,0.3,0.1115242602990544,0.011304957264935307,0.06141460878199485,0,平台失败
商户更依赖用户,0.5,1.6,0.12,0.21,0.32999999999999996,0.12583832218463287,0.013290147801672786,0.06956423499315283,0,平台失败
商户更依赖用户,0.5,1.6,0.15,0.21,0.36,0.14253908706504964,0.016056359859462507,0.07929772346225608,0,平台失败
商户更依赖用户,0.5,1.6,0.18,0.21,0.39,0.16241757025718678,0.020120052209895975,0.09126881123354139,0,平台失败
商户更依赖用户,0.5,1.6,0.21,0.21,0.42,0.18701373358203938,0.026626801449771045,0.1068202675159052,0,平台失败
商户更依赖用户,0.5,1.6,0.24,0.21,0.44999999999999996,0.22068003434151662,0.03917202383190968,0.12992602908671314,0,市场倾斜
商户更依赖用户,0.5,1.6,0.27,0.21,0.48,0.971137165473178,0.9989779759527573,0.9850575707129676,1,平台锁定
商户更依赖用户,0.5,1.6,0.3,0.21,0.51,0.9740720770347087,0.9990110492635611,0.9865415631491349,1,平台锁定
商户更依赖用户,0.5,1.6,0.33,0.21,0.54,0.9767032723474824,0.9990397884689595,0.987871530408221,1,平台锁定
商户更依赖用户,0.5,1.6,0.36,0.21,0.57,0.9790631950186133,0.9990648530371498,0.9890640240278815,1,平台锁定
商户更依赖用户,0.5,1.6,0.39,0.21,0.6,0.9811806287667943,0.9990867843881692,0.9901337065774818,1,平台锁定
商户更依赖用户,0.5,1.6,0.42,0.21,0.63,0.9830811471504521,0.9991060303846759,0.991093588767564,1,平台锁定
商户更依赖用户,0.5,1.6,0.45,0.21,0.66,0.9847875011657428,0.9991229640908088,0.9919552326282758,1,平台锁定
商户更依赖用户,0.5,1.6,0.48,0.21,0.69,0.9863199545432304,0.9991378982772343,0.9927289264102324,1,平台锁定
商户更依赖用户,0.5,1.6,0.51,0.21,0.72,0.9876965747948356,0.9991510967372941,0.9934238357660649,1,平台锁定
商户更依赖用户,0.5,1.6,0.54,0.21,0.75,0.9889334866479664,0.9991627831897909,0.9940481349188787,1,平台锁定
商户更依赖用户,0.5,1.6,0.57,0.21,0.7799999999999999,0.9900450933689937,0.9991731483389792,0.9946091208539865,1,平台锁定
商户更依赖用户,0.5,1.6,0.6,0.21,0.8099999999999999,0.9910442705618348,0.9991823555155175,0.9951133130386761,1,平台锁定
商户更依赖用户,0.5,1.6,0.63,0.21,0.84,0.9919425362827223,0.9991905452159628,0.9955665407493426,1,平台锁定
商户更依赖用户,0.5,1.6,0.66,0.21,0.87,0.9927502007036841,0.9991978387808125,0.9959740197422483,1,平台锁定
商户更依赖用户,0.5,1.6,0.69,0.21,0.8999999999999999,0.9934764980572706,0.9992043413939498,0.9963404197256102,1,平台锁定
商户更依赖用户,0.5,1.6,0.72,0.21,0.9299999999999999,0.9941297031822232,0.9992101445438542,0.9966699238630387,1,平台锁定
商户更依赖用户,0.5,1.6,0.75,0.21,0.96,0.9947172346472728,0.9992153280550933,0.996966281351183,1,平台锁定
商户更依赖用户,0.5,1.6,0.78,0.21,0.99,0.9952457461447799,0.9992199617745849,0.9972328539596824,1,平台锁定
商户更依赖用户,0.5,1.6,0.81,0.21,1.02,0.9957212076069593,0.9992241069788221,0.9974726572928907,1,平台锁定
商户更依赖用户,0.5,1.6,0.84,0.21,1.05,0.9961489772965284,0.9992278175542522,0.9976883974253903,1,平台锁定
商户更依赖用户,0.5,1.6,0.87,0.21,1.08,0.9965338659540479,0.9992311409922154,0.9978825034731317,1,平台锁定
商户更依赖用户,0.5,1.6,0.9,0.21,1.11,0.9968801939404883,0.9992341192314642,0.9980571565859763,1,平台锁定
商户更依赖用户,0.5,1.6,0.93,0.21,1.1400000000000001,0.9971918421913246,0.9992367893747593,0.998214315783042,1,平台锁定
商户更依赖用户,0.5,1.6,0.96,0.21,1.17,0.9974722976940562,0.9992391843009063,0.9983557409974813,1,平台锁定
商户更依赖用户,0.5,1.6,0.99,0.21,1.2,0.9977246941116231,0.9992413331895569,0.99848301365059,1,平台锁定
商户更依赖用户,0.5,1.6,1.02,0.21,1.23,0.9979518480972873,0.9992432619728833,0.9985975550350853,1,平台锁定
商户更依赖用户,0.5,1.6,1.05,0.21,1.26,0.9981562917802296,0.99924499372568,0.9987006427529548,1,平台锁定
商户更依赖用户,0.5,1.6,1.08,0.21,1.29,0.9983403018437285,0.9992465490034017,0.9987934254235651,1,平台锁定
商户更依赖用户,0.5,1.6,1.11,0.21,1.32,0.9985059255679951,0.9992479461359824,0.9988769358519888,1,平台锁定
商户更依赖用户,0.5,1.6,1.14,0.21,1.3499999999999999,0.9986550041664113,0.9992492014839651,0.9989521028251882,1,平台锁定
商户更依赖用户,0.5,1.6,1.17,0.21,1.38,0.9987891937061222,0.9992503296623747,0.9990197616842484,1,平台锁定
商户更依赖用户,0.5,1.6,1.2,0.21,1.41,0.9989099838708673,0.9992513437368857,0.9990806638038765,1,平台锁定
商户更依赖用户,0.5,1.6,0.0,0.24,0.24,0.07897719201874906,0.008704061660447862,0.04384062683959846,0,平台失败
商户更依赖用户,0.5,1.6,0.03,0.24,0.27,0.08858596101568811,0.00970019350360168,0.049143077259644896,0,平台失败
商户更依赖用户,0.5,1.6,0.06,0.24,0.3,0.09953550114431334,0.010976145405941454,0.055255823275127396,0,平台失败
商户更依赖用户,0.5,1.6,0.09,0.24,0.32999999999999996,0.11208959891912204,0.01264883014184396,0.062369214530483,0,平台失败
商户更依赖用户,0.5,1.6,0.12,0.24,0.36,0.12661208632300291,0.014907719989481802,0.07075990315624237,0,平台失败
商户更依赖用户,0.5,1.6,0.15,0.24,0.39,0.1436466822563875,0.0180834142377344,0.08086504824706095,0,平台失败
商户更依赖用户,0.5,1.6,0.18,0.24,0.42,0.16411488841758926,0.022821282759442514,0.09346808558851588,0,平台失败
商户更依赖用户,0.5,1.6,0.21,0.24,0.44999999999999996,0.189958617850356,0.03065523742217388,0.11030692763626494,0,平台失败
商户更依赖用户,0.5,1.6,0.24,0.24,0.48,0.22795194890460918,0.04747775865790234,0.13771485378125575,0,市场倾斜
商户更依赖用户,0.5,1.6,0.27,0.24,0.51,0.9711476914175055,0.9990800254822685,0.985113858449887,1,平台锁定
商户更依赖用户,0.5,1.6,0.3,0.24,0.54,0.9740812062693434,0.9991097802734115,0.9865954932713774,1,平台锁定
商户更依赖用户,0.5,1.6,0.33,0.24,0.5700000000000001,0.9767112208074853,0.9991356370311932,0.9879234289193393,1,平台锁定
商户更依赖用户,0.5,1.6,0.36,0.24,0.6,0.9790701393212369,0.999158188597522,0.9891141639593795,1,平台锁定
商户更依赖用户,0.5,1.6,0.39,0.24,0.63,0.9811867145014594,0.9991779217574259,0.9901823181294427,1,平台锁定
商户更依赖用户,0.5,1.6,0.42,0.24,0.6599999999999999,0.9830864951995921,0.9991952392258239,0.991140867212708,1,平台锁定
商户更依赖用户,0.5,1.6,0.45,0.24,0.69,0.9847922125713227,0.9992104764928689,0.9920013445320958,1,平台锁定
商户更依赖用户,0.5,1.6,0.48,0.24,0.72,0.9863241142879473,0.9992239148523696,0.9927740145701585,1,平台锁定
商户更依赖用户,0.5,1.6,0.51,0.24,0.75,0.9877002547654605,0.9992357915679637,0.9934680231667121,1,平台锁定
商户更依赖用户,0.5,1.6,0.54,0.24,0.78,0.9889367479767084,0.9992463078725786,0.9940915279246435,1,平台锁定
商户更依赖用户,0.5,1.6,0.57,0.24,0.8099999999999999,0.9900479882977506,0.9992556353130508,0.9946518118054007,1,平台锁定
商户更依赖用户,0.5,1.6,0.6,0.24,0.84,0.9910468439374513,0.9992639208201857,0.9951553823788185,1,平台锁定
商户更依赖用户,0.5,1.6,0.63,0.24,0.87,0.9919448267646671,0.9992712907893226,0.9956080587769949,1,平台锁定
商户更依赖用户,0.5,1.6,0.66,0.24,0.9,0.9927522417459342,0.9992778543869028,0.9960150480664185,1,平台锁定
商户更依赖用户,0.5,1.6,0.69,0.24,0.9299999999999999,0.993478318711674,0.9992837062472346,0.9963810124794543,1,平台锁定
商户更依赖用户,0.5,1.6,0.72,0.24,0.96,0.9941313287597704,0.9992889286855355,0.996710128722653,1,平台锁定
商户更依赖用户,0.5,1.6,0.75,0.24,0.99,0.9947186872655427,0.9992935935247294,0.997006140395136,1,平台锁定
商户更依赖用户,0.5,1.6,0.78,0.24,1.02,0.9952470451836446,0.9992977636119085,0.9972724043977765,1,平台锁定
商户更依赖用户,0.5,1.6,0.81,0.24,1.05,0.9957223700899105,0.9993014940839384,0.9975119320869245,1,平台锁定
商户更依赖用户,0.5,1.6,0.84,0.24,1.08,0.9961500182113603,0.999304833429115,0.9977274258202377,1,平台锁定
商户更依赖用户,0.5,1.6,0.87,0.24,1.1099999999999999,0.9965347985238173,0.9993078243820754,0.9979213114529464,1,平台锁定
商户更依赖用户,0.5,1.6,0.9,0.24,1.1400000000000001,0.9968810298535027,0.9993105046816539,0.9980957672675783,1,平台锁定
商户更依赖用户,0.5,1.6,0.93,0.24,1.17,0.9971925917971844,0.9993129077155005,0.9982527497563425,1,平台锁定
商户更依赖用户,0.5,1.6,0.96,0.24,1.2,0.9974729701714409,0.9993150630706606,0.9983940166210508,1,平台锁定
商户更依赖用户,0.5,1.6,0.99,0.24,1.23,0.997725297612446,0.9993169970057019,0.9985211473090739,1,平台锁定
商户更依赖用户,0.5,1.6,1.02,0.24,1.26,0.9979523898709919,0.9993187328570665,0.9986355613640292,1,平台锁定
商户更依赖用户,0.5,1.6,1.05,0.24,1.29,0.998156778281329,0.9993202913900407,0.9987385348356849,1,平台锁定
商户更依赖用户,0.5,1.6,1.08,0.24,1.32,0.9983407388251435,0.9993216911028913,0.9988312149640174,1,平台锁定
商户更依赖用户,0.5,1.6,1.11,0.24,1.35,0.9985063181623064,0.9993229484912276,0.998914633326767,1,平台锁定
商户更依赖用户,0.5,1.6,1.14,0.24,1.38,0.9986553569567904,0.9993240782784576,0.998989717617624,1,平台锁定
商户更依赖用户,0.5,1.6,1.17,0.24,1.41,0.9987895107884102,0.9993250936172235,0.9990573022028169,1,平台锁定
商户更依赖用户,0.5,1.6,1.2,0.24,1.44,0.9989102689080378,0.9993260062659142,0.999118137586976,1,平台锁定
商户更依赖用户,0.5,1.6,0.0,0.27,0.27,0.07927024926253118,0.009706683475975201,0.04448846636925319,0,平台失败
商户更依赖用户,0.5,1.6,0.03,0.27,0.30000000000000004,0.08895795953932897,0.010828120120095312,0.049893039829712146,0,平台失败
商户更依赖用户,0.5,1.6,0.06,0.27,0.33,0.10001776291835851,0.012269053639075492,0.056143408278717,0,平台失败
商户更依赖用户,0.5,1.6,0.09,0.27,0.36,0.11273165777207461,0.014166405456739969,0.06344903161440729,0,平台失败
商户更依赖用户,0.5,1.6,0.12,0.27,0.39,0.12749742862594848,0.016745741558358958,0.07212158509215372,0,平台失败
商户更依赖用户,0.5,1.6,0.15,0.27,0.42000000000000004,0.14492964805394853,0.020410801777443484,0.082670224915696,0,平台失败
商户更依赖用户,0.5,1.6,0.18,0.27,0.45,0.16612668901471694,0.02598499794597236,0.09605584348034465,0,平台失败
商户更依赖用户,0.5,1.6,0.21,0.27,0.48,0.1936489216181172,0.03561199874563556,0.11463046018187638,0,平台失败
商户更依赖用户,0.5,1.6,0.24,0.27,0.51,0.24072574432623373,0.06143576921914115,0.15108075677268745,0,市场倾斜
商户更依赖用户,0.5,1.6,0.27,0.27,0.54,0.9711571613306509,0.999171869205677,0.985164515268164,1,平台锁定
商户更依赖用户,0.5,1.6,0.3,0.27,0.5700000000000001,0.974089419989026,0.999198640426159,0.9866440302075925,1,平台锁定
商户更依赖用户,0.5,1.6,0.33,0.27,0.6000000000000001,0.9767183724543707,0.9992219054436475,0.9879701389490091,1,平台锁定
商户更依赖用户,0.5,1.6,0.36,0.27,0.63,0.9790763876917401,0.9992421972855616,0.9891592924886509,1,平台锁定
商户更依赖用户,0.5,1.6,0.39,0.27,0.66,0.9811921905102166,0.9992599536754181,0.9902260720928173,1,平台锁定
商户更依赖用户,0.5,1.6,0.42,0.27,0.69,0.9830913075556331,0.9992755367772594,0.9911834221664463,1,平台锁定
商户更依赖用户,0.5,1.6,0.45,0.27,0.72,0.9847964521492578,0.999289248326598,0.9920428502379279,1,平台锁定
