b0,duration,final_x,final_y,combined_share,cum_profit,success,directional_state
1.5,4.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,168.42042884930493,1,平台A锁定
0.0,5.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,2.8910586434786025,0,平台B锁定
0.0375,5.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,2.9124486593787413,0,平台B锁定
0.075,5.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,2.937672147779851,0,平台B锁定
0.11249999999999999,5.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,2.9675442832121415,0,平台B锁定
0.15,5.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.003172637152245,0,平台B锁定
0.1875,5.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.0461155445754455,0,平台B锁定
0.22499999999999998,5.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.0986636208247424,0,平台B锁定
0.2625,5.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.1643799484573947,0,平台B锁定
0.3,5.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.2492472398374033,0,平台B锁定
0.33749999999999997,5.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.3644762712715695,0,平台B锁定
0.375,5.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.535053914849439,0,平台B锁定
0.4125,5.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.8383632433941792,0,平台B锁定
0.44999999999999996,5.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,5.096635606890726,0,平台B锁定
0.4875,5.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,168.58344649736154,1,平台A锁定
0.525,5.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,169.14182213340578,1,平台A锁定
0.5625,5.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,169.37147877764954,1,平台A锁定
0.6,5.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,169.47545534160676,1,平台A锁定
0.6375,5.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,169.513116668389,1,平台A锁定
0.6749999999999999,5.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,169.50998232130388,1,平台A锁定
0.7125,5.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,169.47934203460633,1,平台A锁定
0.75,5.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,169.42898476909792,1,平台A锁定
0.7875,5.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,169.363860306651,1,平台A锁定
0.825,5.0,0.9929700118976397,0.9866449916497353,0.9898075017736875,169.28730584053793,1,平台A锁定
0.8624999999999999,5.0,0.9929700118976397,0.9866449916497353,0.9898075017736875,169.20167542177649,1,平台A锁定
0.8999999999999999,5.0,0.9929700118976397,0.9866449916497353,0.9898075017736875,169.10868999315883,1,平台A锁定
0.9375,5.0,0.9929700118976397,0.9866449916497353,0.9898075017736875,169.00964460799761,1,平台A锁定
0.975,5.0,0.9929700118976397,0.9866449916497353,0.9898075017736875,168.9055374193677,1,平台A锁定
1.0125,5.0,0.9929700118976397,0.9866449916497353,0.9898075017736875,168.79715335521624,1,平台A锁定
1.05,5.0,0.9929700118976397,0.9866449916497353,0.9898075017736875,168.68512030619522,1,平台A锁定
1.0875,5.0,0.9929700118976397,0.9866449916497353,0.9898075017736875,168.56994798053293,1,平台A锁定
1.125,5.0,0.9929700118976397,0.9866449916497353,0.9898075017736875,168.45205546134642,1,平台A锁定
1.1624999999999999,5.0,0.9929700118976397,0.9866449916497353,0.9898075017736875,168.33179118671455,1,平台A锁定
1.2,5.0,0.9929700118976397,0.9866449916497353,0.9898075017736875,168.20944771929786,1,平台A锁定
1.2375,5.0,0.9929700118976397,0.9866449916497353,0.9898075017736875,168.08527285337064,1,平台A锁定
1.275,5.0,0.9929700118976397,0.9866449916497353,0.9898075017736875,167.9594780965489,1,平台A锁定
1.3125,5.0,0.9929700118976397,0.9866449916497353,0.9898075017736875,167.83224523659345,1,平台A锁定
1.3499999999999999,5.0,0.9929700118976397,0.9866449916497353,0.9898075017736875,167.7037314893317,1,平台A锁定
1.3875,5.0,0.9929700118976397,0.9866449916497353,0.9898075017736875,167.57407358020052,1,平台A锁定
1.425,5.0,0.9929700118976397,0.9866449916497353,0.9898075017736875,167.44339101391623,1,平台A锁定
1.4625,5.0,0.9929700118976397,0.9866449916497353,0.9898075017736875,167.31178871869523,1,平台A锁定
1.5,5.0,0.9929700118976397,0.9866449916497353,0.9898075017736875,167.1793592034013,1,平台A锁定
0.0,6.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,2.8910586434786025,0,平台B锁定
0.0375,6.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,2.9137445214312505,0,平台B锁定
0.075,6.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,2.9403451032301615,0,平台B锁定
0.11249999999999999,6.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,2.9716814409865155,0,平台B锁定
0.15,6.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.008867509060402,0,平台B锁定
0.1875,6.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.0534685855877846,0,平台B锁定
0.22499999999999998,6.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.1077827423858357,0,平台B锁定
0.2625,6.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.1753809319733555,0,平台B锁定
0.3,6.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.2622539977403804,0,平台B锁定
