t,strategy,active_strategy_platform,user_share_A,merchant_share_A,user_share_B,merchant_share_B,L_A,L_B,user_multi_home_rate,merchant_multi_home_rate,shortage_A,shortage_B,C_A,C_B,avg_user_utility,avg_merchant_utility,lock_in_index,user_subsidy_A,merchant_subsidy_A,user_subsidy_B,merchant_subsidy_B,user_quality_A,merchant_quality_A,user_quality_B,merchant_quality_B,cum_revenue_A,cum_subsidy_cost_A,cum_invest_cost_A,cum_total_cost_A,cum_profit_A,cum_revenue_B,cum_subsidy_cost_B,cum_invest_cost_B,cum_total_cost_B,cum_profit_B,user_share_A_price_sensitive,user_share_B_price_sensitive,user_utility_price_sensitive,user_share_A_quality_sensitive,user_share_B_quality_sensitive,user_utility_quality_sensitive,user_share_A_inertial,user_share_B_inertial,user_utility_inertial,user_share_A_normal,user_share_B_normal,user_utility_normal,merchant_share_A_large,merchant_share_B_large,merchant_utility_large,merchant_share_A_small_medium,merchant_share_B_small_medium,merchant_utility_small_medium,merchant_share_A_new,merchant_share_B_new,merchant_utility_new,merchant_share_A_multi_home,merchant_share_B_multi_home,merchant_utility_multi_home,run_id,network
70,none,B,0.945,0.9,0.05500000000000005,0.09999999999999998,0.9225,0.07750000000000001,0.0,0.2,0.0,0.0,0.0,0.0,1.0501736299796587,1.0585706566575548,0.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.9062499999999,0.0,0.0,0.0,249.4798041992706,24.881249999999998,0.0,0.0,0.0,19.469567298191,0.9872611464968153,0.012738853503184714,0.8772458453876769,0.9745762711864406,0.025423728813559324,0.8377691244870934,0.8045977011494253,0.19540229885057472,1.5802869713527794,1.0,0.0,1.2105297649691926,1.0,0.0,1.5528355707072563,1.0,0.0,1.0809670743931177,0.75,0.25,0.8237818566898679,0.8333333333333334,0.16666666666666666,0.9741595619150569,28,中等
0,none,B,0.5525,0.475,0.4475,0.525,0.5137499999999999,0.48625,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.07750000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.44,0.0,0.5357142857142857,0.4642857142857143,0.0,0.5324675324675324,0.4675324675324675,0.0,0.6111111111111112,0.3888888888888889,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.4,0.6,0.0,0.5,0.5,0.0,29,中等
1,none,B,0.6225,0.575,0.37749999999999995,0.42500000000000004,0.59875,0.40125,0.0,0.45,0.0,0.0,0.0,0.0,0.8258244884438791,0.6924995341213578,0.1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.579375,0.0,0.0,0.0,3.579375,1.6043749999999999,0.0,0.0,0.0,1.6043749999999999,0.6342857142857142,0.3657142857142857,0.6618135136502642,0.6428571428571429,0.35714285714285715,0.645298304081048,0.5324675324675324,0.4675324675324675,1.396291567824272,0.6944444444444444,0.3055555555555556,0.9645713808113623,0.5,0.5,0.7956288834350863,0.6666666666666666,0.3333333333333333,0.7073375143004851,0.5,0.5,0.5660675594335471,0.5,0.5,0.6754708393796207,29,中等
2,none,B,0.655,0.575,0.345,0.42500000000000004,0.615,0.385,0.0,0.45,0.0,0.0,0.0,0.0,0.8304481617730763,0.7651932403397919,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.345625,0.0,0.0,0.0,7.270300000000001,3.0706249999999997,0.0,0.0,0.0,3.0412999999999997,0.7142857142857143,0.2857142857142857,0.6588250141444797,0.6517857142857143,0.3482142857142857,0.6732481155357767,0.5454545454545454,0.45454545454545453,1.4039153291716617,0.6111111111111112,0.3888888888888889,0.9272116096589369,0.5,0.5,0.9645476127899976,0.6666666666666666,0.3333333333333333,0.7128450259523763,0.5,0.5,0.6600324956163272,0.5,0.5,0.7653590311928262,29,中等
3,none,B,0.7675,0.675,0.23250000000000004,0.32499999999999996,0.72125,0.27875,0.0,0.45,0.0,0.0,0.0,0.0,0.8551710780779963,0.7972958864955427,0.4425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.526250000000001,0.0,0.0,0.0,12.24577225,3.82625,0.0,0.0,0.0,3.7670022499999996,0.84,0.16,0.6919331817433744,0.8125,0.1875,0.6946200379725224,0.5584415584415584,0.44155844155844154,1.4311422909787694,0.7222222222222222,0.2777777777777778,0.9162423268839043,0.7,0.3,0.917145780839234,0.7777777777777778,0.2222222222222222,0.8207691874085664,0.5,0.5,0.6761186121762571,0.5,0.5,0.5926730781563025,29,中等
4,none,B,0.845,0.725,0.15500000000000003,0.275,0.7849999999999999,0.21500000000000002,0.0,0.45,0.0,0.0,0.0,0.0,0.8907308631851959,0.8923057264142781,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6525,0.0,0.0,0.0,18.01174974,4.2525,0.0,0.0,0.0,4.16818534,0.9085714285714286,0.09142857142857143,0.7360782199189662,0.9196428571428571,0.08035714285714286,0.7362387607188075,0.5584415584415584,0.44155844155844154,1.4033640440906847,0.9166666666666666,0.08333333333333333,1.0266912275769515,0.7,0.3,1.0020123884616579,0.7777777777777778,0.2222222222222222,0.9889247188984756,0.7,0.3,0.6405024591445485,0.5,0.5,0.7332178201682504,29,中等
5,none,B,0.895,0.85,0.10499999999999998,0.15000000000000002,0.8725,0.1275,0.0,0.3,0.0,0.0,0.0,0.0,0.9757712399974682,0.9358385642160949,0.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.259999999999998,0.0,0.0,0.0,25.028665517199997,4.41,0.0,0.0,0.0,4.3134583252,0.9714285714285714,0.02857142857142857,0.8189350889068128,0.9821428571428571,0.017857142857142856,0.8472359317327097,0.5584415584415584,0.44155844155844154,1.439584808832339,0.9722222222222222,0.027777777777777776,1.1460111335039325,1.0,0.0,1.3289625461019323,0.8888888888888888,0.1111111111111111,0.8662960453430196,0.7,0.3,0.7227250971930766,0.5,0.5,0.6616686597596786,29,中等
6,none,B,0.895,0.875,0.10499999999999998,0.125,0.885,0.11499999999999999,0.0,0.25,0.0,0.0,0.0,0.0,0.9837225929107958,1.0193426386460265,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.091249999999995,0.0,0.0,0.0,32.107495257139995,4.54125,0.0,0.0,0.0,4.43209792978,0.9771428571428571,0.022857142857142857,0.853744100721254,0.9642857142857143,0.03571428571428571,0.8317456879109254,0.5714285714285714,0.42857142857142855,1.4097828962586973,0.9722222222222222,0.027777777777777776,1.1770838744487673,1.0,0.0,1.386659525225285,0.8888888888888888,0.1111111111111111,1.0047816206244156,0.7,0.3,0.6698532209163244,1.0,0.0,1.0612544565927469,29,中等
7,none,B,0.9025,0.875,0.09750000000000003,0.125,0.8887499999999999,0.11125000000000002,0.0,0.25,0.0,0.0,0.0,0.0,1.0039869149377625,1.0297313190716708,0.7775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.988125,0.0,0.0,0.0,39.102881808525396,4.663125,0.0,0.0,0.0,4.540059969947801,0.9714285714285714,0.02857142857142857,0.8617484564406434,0.9910714285714286,0.008928571428571428,0.8189133656006398,0.5714285714285714,0.42857142857142855,1.4819828149287066,1.0,0.0,1.2488281222558415,1.0,0.0,1.3819075526439346,0.9444444444444444,0.05555555555555555,1.0868693830293032,0.7,0.3,0.6541242032097868,0.5,0.5,0.6326431549010884,29,中等
8,none,B,0.9175,0.85,0.08250000000000002,0.15000000000000002,0.88375,0.11625000000000002,0.0,0.3,0.0,0.0,0.0,0.0,0.9683055159843269,0.9899931518413341,0.7675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.786874999999995,0.0,0.0,0.0,45.873175810933255,4.786875,0.0,0.0,0.0,4.647490504687082,0.9828571428571429,0.017142857142857144,0.820575659944074,1.0,0.0,0.8210017834448665,0.6103896103896104,0.38961038961038963,1.430408328737723,1.0,0.0,1.156328467913549,0.9,0.1,1.3450322700873054,0.9444444444444444,0.05555555555555555,0.9149485681222936,0.7,0.3,0.8359778100299348,0.5,0.5,0.6602755231398375,29,中等
9,none,B,0.915,0.85,0.08499999999999996,0.15000000000000002,0.8825000000000001,0.1175,0.0,0.3,0.0,0.0,0.0,0.0,0.9958331463859053,0.9527595861081689,0.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.564375,0.0,0.0,0.0,52.489985219063094,4.914375000000001,0.0,0.0,0.0,4.75596279006626,0.9885714285714285,0.011428571428571429,0.8295257079161321,0.9732142857142857,0.026785714285714284,0.8470647803938886,0.6233766233766234,0.37662337662337664,1.4979487336756785,1.0,0.0,1.1931375492193481,1.0,0.0,1.389026331707085,0.8888888888888888,0.1111111111111111,0.8904806403374251,0.7,0.3,0.637073652212987,0.5,0.5,0.9103660395261943,29,中等
10,none,B,0.925,0.875,0.07499999999999996,0.125,0.9,0.09999999999999998,0.0,0.25,0.0,0.0,0.0,0.0,0.9921028315988045,1.0384518173779096,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.658125,0.0,0.0,0.0,59.238131168803996,5.008125000000001,0.0,0.0,0.0,4.834126642765961,0.9942857142857143,0.005714285714285714,0.8529239386853817,0.9910714285714286,0.008928571428571428,0.8346712849886426,0.6363636363636364,0.36363636363636365,1.4534104312793412,1.0,0.0,1.1717682289539593,1.0,0.0,1.4754527344763553,0.8888888888888888,0.1111111111111111,0.9028403029835531,0.7,0.3,0.7706279637704646,1.0,0.0,1.413070129472111,29,中等
11,none,B,0.9225,0.875,0.07750000000000001,0.125,0.8987499999999999,0.10125,0.0,0.25,0.0,0.0,0.0,0.0,0.9986375664991546,0.9789957313360522,0.7975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.73,0.0,0.0,0.0,65.83344073189942,5.105,0.0,0.0,0.0,4.913280570933192,0.9942857142857143,0.005714285714285714,0.8521650713126665,0.9732142857142857,0.026785714285714284,0.8359784986117542,0.6493506493506493,0.35064935064935066,1.4550855111353618,1.0,0.0,1.2404156366112842,1.0,0.0,1.4405536240350831,0.8888888888888888,0.1111111111111111,0.8778532283987218,0.7,0.3,0.6779436525588969,1.0,0.0,1.086749188162642,29,中等
12,none,B,0.9225,0.875,0.07750000000000001,0.125,0.8987499999999999,0.10125,0.0,0.25,0.0,0.0,0.0,0.0,0.9965215529614201,0.9771016845090402,0.7975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.80187500000001,0.0,0.0,0.0,72.29684410373292,5.201875,0.0,0.0,0.0,4.990851420537078,0.9885714285714285,0.011428571428571429,0.8373290152414129,0.9642857142857143,0.03571428571428571,0.8307945139390364,0.6753246753246753,0.3246753246753247,1.484449739547632,1.0,0.0,1.2423452225272498,1.0,0.0,1.4134539385284375,0.8888888888888888,0.1111111111111111,0.9006958862385795,0.7,0.3,0.6982028750828958,1.0,0.0,0.877486645976918,29,中等
13,none,B,0.925,0.9,0.07499999999999996,0.09999999999999998,0.9125000000000001,0.08749999999999997,0.0,0.2,0.0,0.0,0.0,0.0,1.0202281930827177,1.0774721684907784,0.8250000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.12687500000001,0.0,0.0,0.0,78.82961082882514,5.276875,0.0,0.0,0.0,5.049705174817188,0.9771428571428571,0.022857142857142857,0.8581999875405305,0.9910714285714286,0.008928571428571428,0.8757246204031083,0.6883116883116883,0.3116883116883117,1.4979169610685066,0.9722222222222222,0.027777777777777776,1.2357087757241911,1.0,0.0,1.4588807870880307,0.8888888888888888,0.1111111111111111,1.0343756673490354,0.8,0.2,0.7885337084796721,1.0,0.0,1.0029898858357351,29,中等
14,none,B,0.9325,0.875,0.0675,0.125,0.90375,0.09625,0.0,0.25,0.0,0.0,0.0,0.0,1.0120666660524429,1.017093777711294,0.8075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.28625000000001,0.0,0.0,0.0,85.10435288619429,5.36125,0.0,0.0,0.0,5.114591438911009,0.9885714285714285,0.011428571428571429,0.848259223951144,0.9910714285714286,0.008928571428571428,0.8584238885346893,0.7012987012987013,0.2987012987012987,1.506186170273785,0.9722222222222222,0.027777777777777776,1.2294858778489017,1.0,0.0,1.4261262379298851,0.8888888888888888,0.1111111111111111,0.9856690129085354,0.8,0.2,0.786216234029104,0.5,0.5,0.4091420782541164,29,中等
15,none,B,0.94,0.85,0.06000000000000005,0.15000000000000002,0.895,0.10500000000000004,0.0,0.3,0.0,0.0,0.0,0.0,0.9841930944794953,0.9794712438042344,0.7899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.27625,0.0,0.0,0.0,91.12595199857876,5.45125,0.0,0.0,0.0,5.18241921364375,0.9885714285714285,0.011428571428571429,0.8403483950631218,1.0,0.0,0.8287814301273252,0.7142857142857143,0.2857142857142857,1.4683249508970417,1.0,0.0,1.1314368684005178,1.0,0.0,1.435336989060305,0.8888888888888888,0.1111111111111111,0.935502695090001,0.7,0.3,0.6560362729542568,0.5,0.5,0.7130343102018746,29,中等
16,none,B,0.935,0.85,0.06499999999999995,0.15000000000000002,0.8925000000000001,0.10749999999999998,0.0,0.3,0.0,0.0,0.0,0.0,0.9913414542954868,0.9789283548267569,0.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.22375000000001,0.0,0.0,0.0,96.9957299418531,5.54875,0.0,0.0,0.0,5.254429701151677,0.9714285714285714,0.02857142857142857,0.8287083154340673,0.9910714285714286,0.008928571428571428,0.8518122005073977,0.7402597402597403,0.2597402597402597,1.471551418873852,1.0,0.0,1.1888944668643788,1.0,0.0,1.37698800745008,0.8888888888888888,0.1111111111111111,0.9613106086717514,0.7,0.3,0.6798506897746158,0.5,0.5,0.6425781323658898,29,中等
17,none,B,0.95,0.875,0.050000000000000044,0.125,0.9125,0.08750000000000002,0.0,0.25,0.0,0.0,0.0,0.0,1.0278284353757983,1.0212418025615226,0.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.53625000000001,0.0,0.0,0.0,103.01229849427821,5.61125,0.0,0.0,0.0,5.2996670586887085,0.9942857142857143,0.005714285714285714,0.8624470772217964,1.0,0.0,0.8884498551662404,0.7532467532467533,0.24675324675324675,1.531406291947958,1.0,0.0,1.188290760497023,1.0,0.0,1.4695745842303936,0.8888888888888888,0.1111111111111111,0.945181602601752,0.8,0.2,0.7944047457582191,0.5,0.5,0.5983049778716201,29,中等
18,none,B,0.95,0.85,0.050000000000000044,0.15000000000000002,0.8999999999999999,0.10000000000000003,0.0,0.3,0.0,0.0,0.0,0.0,1.0043631513920586,1.009149346409497,0.7999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.61125,0.0,0.0,0.0,108.74007175618692,5.68625,0.0,0.0,0.0,5.352866191152257,0.9942857142857143,0.005714285714285714,0.8352712029547349,0.9910714285714286,0.008928571428571428,0.8427751267013655,0.7662337662337663,0.23376623376623376,1.5480169060229554,1.0,0.0,1.1662412245951128,0.9,0.1,1.3851124112319109,0.8888888888888888,0.1111111111111111,0.9392763646616754,0.8,0.2,0.786418176528134,0.5,0.5,0.8718467074346354,29,中等
19,none,B,0.9475,0.9,0.05249999999999999,0.09999999999999998,0.9237500000000001,0.07624999999999998,0.0,0.2,0.0,0.0,0.0,0.0,1.0270293684609608,1.0767109688411052,0.8475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.13875000000002,0.0,0.0,0.0,114.66783829007026,5.7387500000000005,0.0,0.0,0.0,5.389360796022252,0.9942857142857143,0.005714285714285714,0.8675122682227013,0.9732142857142857,0.026785714285714284,0.8722835164902077,0.7792207792207793,0.22077922077922077,1.5358056925500145,1.0,0.0,1.1956752297821396,1.0,0.0,1.4515878949542393,0.8888888888888888,0.1111111111111111,1.0469697466701653,0.9,0.1,0.8457894350681021,0.5,0.5,0.6246050066789085,29,中等
20,none,B,0.945,0.875,0.05500000000000005,0.125,0.9099999999999999,0.09000000000000002,0.0,0.25,0.0,0.0,0.0,0.0,1.0176847226693342,1.0436520567279886,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.40750000000003,0.0,0.0,0.0,120.30078055175387,5.8075,0.0,0.0,0.0,5.436195538938744,0.9771428571428571,0.022857142857142857,0.8675439965053767,0.9821428571428571,0.017857142857142856,0.854088128697874,0.8051948051948052,0.19480519480519481,1.530947936283549,0.9722222222222222,0.027777777777777776,1.158689671424928,1.0,0.0,1.5608173433337356,0.8888888888888888,0.1111111111111111,0.9739891193501228,0.7,0.3,0.6415396249300085,1.0,0.0,1.0953542190899466,29,中等
21,none,B,0.9575,0.925,0.04249999999999998,0.07499999999999996,0.94125,0.05874999999999997,0.0,0.15,0.0,0.0,0.0,0.0,1.0537189169451218,1.0819116155353496,0.8825000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.26437500000003,0.0,0.0,0.0,126.21370090659228,5.839375,0.0,0.0,0.0,5.457475543038438,0.9885714285714285,0.011428571428571429,0.8835150937963226,1.0,0.0,0.889635014179387,0.8051948051948052,0.19480519480519481,1.5710615876848824,1.0,0.0,1.285043375662927,1.0,0.0,1.495013602318874,0.9444444444444444,0.05555555555555555,1.050981047129707,0.8,0.2,0.7401673937377854,1.0,0.0,1.0034979062563347,29,中等
22,none,B,0.9575,0.95,0.04249999999999998,0.050000000000000044,0.95375,0.04625000000000001,0.0,0.1,0.0,0.0,0.0,0.0,1.062015277581579,1.0750599267782373,0.9075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.36062500000003,0.0,0.0,0.0,132.16497533940802,5.860625000000001,0.0,0.0,0.0,5.471378479050237,0.9885714285714285,0.011428571428571429,0.9045247965035672,1.0,0.0,0.8790472148785241,0.8051948051948052,0.19480519480519481,1.5863248022672733,1.0,0.0,1.2753881612092348,1.0,0.0,1.4715015652092953,0.9444444444444444,0.05555555555555555,0.9544133381950558,0.9,0.1,0.8916493518463836,1.0,0.0,1.0957239065308488,29,中等
23,none,B,0.9625,0.95,0.03749999999999998,0.050000000000000044,0.95625,0.04375000000000001,0.0,0.1,0.0,0.0,0.0,0.0,1.0639408611226353,1.116348141570752,0.9125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.50437500000004,0.0,0.0,0.0,138.02767989163092,5.8793750000000005,0.0,0.0,0.0,5.483400429601617,1.0,0.0,0.8940420867421179,0.9910714285714286,0.008928571428571428,0.9231015579524213,0.8181818181818182,0.18181818181818182,1.573561866352901,1.0,0.0,1.2379816963705248,1.0,0.0,1.5293949620036824,0.9444444444444444,0.05555555555555555,1.0042714715698753,0.9,0.1,0.8805024686284078,1.0,0.0,1.239032434125707,29,中等
24,none,B,0.95,0.925,0.050000000000000044,0.07499999999999996,0.9375,0.0625,0.0,0.15,0.0,0.0,0.0,0.0,1.0383281488757838,1.1039440545301005,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.29187500000003,0.0,0.0,0.0,143.54928163354268,5.916875,0.0,0.0,0.0,5.506963452682322,0.9828571428571429,0.017142857142857144,0.8718647154764494,0.9821428571428571,0.017857142857142856,0.8712068618043692,0.8181818181818182,0.18181818181818182,1.5544998921077287,0.9722222222222222,0.027777777777777776,1.2634242813208525,1.0,0.0,1.4851324698967394,0.9444444444444444,0.05555555555555555,1.0937158841255479,0.8,0.2,0.772026823515222,1.0,0.0,0.9496416664122678,29,中等
25,none,B,0.9625,0.95,0.03749999999999998,0.050000000000000044,0.95625,0.04375000000000001,0.0,0.1,0.0,0.0,0.0,0.0,1.0695693195132987,1.1067917348587126,0.9125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.43562500000004,0.0,0.0,0.0,149.17982308549756,5.935625,0.0,0.0,0.0,5.518509333991867,0.9942857142857143,0.005714285714285714,0.9079813169744881,0.9910714285714286,0.008928571428571428,0.8734056204956527,0.8311688311688312,0.16883116883116883,1.6266939083638403,1.0,0.0,1.2737260248682,1.0,0.0,1.4168299772616013,0.9444444444444444,0.05555555555555555,1.0131379297943746,0.9,0.1,1.0013718422583378,1.0,0.0,0.9265842314251831,29,中等
26,none,B,0.9625,0.925,0.03749999999999998,0.07499999999999996,0.9437500000000001,0.05624999999999997,0.0,0.15,0.0,0.0,0.0,0.0,1.0366313088487815,1.1169942035952893,0.8875000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.33875000000003,0.0,0.0,0.0,154.5525450078103,5.96375,0.0,0.0,0.0,5.535481779516898,0.9942857142857143,0.005714285714285714,0.8774612287690222,0.9910714285714286,0.008928571428571428,0.8763773808129631,0.8311688311688312,0.16883116883116883,1.530581352959516,1.0,0.0,1.2524382687777598,1.0,0.0,1.5672967495439196,0.9444444444444444,0.05555555555555555,1.0399029270020188,0.8,0.2,0.8301982263050627,1.0,0.0,0.9932828496427037,29,中等
27,none,B,0.9575,0.9,0.04249999999999998,0.09999999999999998,0.92875,0.07124999999999998,0.0,0.2,0.0,0.0,0.0,0.0,1.0537031056504442,1.0731967891474687,0.8575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.95625000000004,0.0,0.0,0.0,159.64889517050256,6.00625,0.0,0.0,0.0,5.560616085512189,0.9885714285714285,0.011428571428571429,0.8745605343831477,0.9821428571428571,0.017857142857142856,0.9044158959229975,0.8311688311688312,0.16883116883116883,1.5932287355528805,1.0,0.0,1.2349987711716417,0.9,0.1,1.3816908715184764,0.9444444444444444,0.05555555555555555,1.0594235807318797,0.9,0.1,0.8832873610752079,0.5,0.5,0.6042323933940329,29,中等
28,none,B,0.9475,0.875,0.05249999999999999,0.125,0.91125,0.08875,0.0,0.25,0.0,0.0,0.0,0.0,1.0271230256888624,1.034245514335383,0.8225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.24687500000005,0.0,0.0,0.0,164.45387219472292,6.0718749999999995,0.0,0.0,0.0,5.5986502044374165,0.9657142857142857,0.03428571428571429,0.8533086763425255,0.9821428571428571,0.017857142857142856,0.8688868847167189,0.8311688311688312,0.16883116883116883,1.561252437511947,1.0,0.0,1.2219006427475199,0.9,0.1,1.3748704190737633,0.8888888888888888,0.1111111111111111,0.9847561670145328,0.9,0.1,0.8345396066999203,0.5,0.5,0.7750546547084516,29,中等
29,none,B,0.965,0.925,0.03500000000000003,0.07499999999999996,0.9450000000000001,0.05499999999999999,0.0,0.15,0.0,0.0,0.0,0.0,1.0451421306762945,1.1057247932309155,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.17312500000006,0.0,0.0,0.0,169.52376953529713,6.098125,0.0,0.0,0.0,5.613559579056106,0.9942857142857143,0.005714285714285714,0.8618883858856116,0.9910714285714286,0.008928571428571428,0.8636082699797827,0.8441558441558441,0.15584415584415584,1.6226975218474187,1.0,0.0,1.265404147793011,1.0,0.0,1.4840290164216472,0.9444444444444444,0.05555555555555555,1.1112646824769072,0.9,0.1,0.8336316445130914,0.5,0.5,0.5248104176524554,29,中等
30,none,B,0.9625,0.875,0.03749999999999998,0.125,0.91875,0.08124999999999999,0.0,0.25,0.0,0.0,0.0,0.0,1.0026972664098088,1.0246782438939963,0.8375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.59500000000006,0.0,0.0,0.0,174.21152540498994,6.145,0.0,0.0,0.0,5.639650984638812,0.9885714285714285,0.011428571428571429,0.8279792940225394,0.9910714285714286,0.008928571428571428,0.841839359784999,0.8441558441558441,0.15584415584415584,1.5488381736998473,1.0,0.0,1.1843328455325268,1.0,0.0,1.4988831717340272,0.9444444444444444,0.05555555555555555,1.0156405576738645,0.7,0.3,0.6578475476502792,0.5,0.5,0.5691462618936127,29,中等
31,none,B,0.9625,0.875,0.03749999999999998,0.125,0.91875,0.08124999999999999,0.0,0.25,0.0,0.0,0.0,0.0,1.0039507860537618,1.0291412942552283,0.8375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.01687500000006,0.0,0.0,0.0,178.8055261572889,6.191875,0.0,0.0,0.0,5.665220562109863,0.9885714285714285,0.011428571428571429,0.8347682014768101,0.9910714285714286,0.008928571428571428,0.8248027092854459,0.8441558441558441,0.15584415584415584,1.5676762087129168,1.0,0.0,1.1779696570054978,1.0,0.0,1.4512220112230598,0.8888888888888888,0.1111111111111111,0.9614217857466704,0.7,0.3,0.7413065107182468,1.0,0.0,0.9673872036779995,29,中等
32,none,B,0.96,0.85,0.040000000000000036,0.15000000000000002,0.905,0.09500000000000003,0.0,0.3,0.0,0.0,0.0,0.0,1.002264218587496,1.0682472489453563,0.8099999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.17687500000005,0.0,0.0,0.0,183.1676551625264,6.251875,0.0,0.0,0.0,5.697295040089551,0.9828571428571429,0.017142857142857144,0.8257602586742837,0.9910714285714286,0.008928571428571428,0.8455165068140399,0.8441558441558441,0.15584415584415584,1.541657646823195,1.0,0.0,1.1942265166233414,0.9,0.1,1.4731276250138077,0.8888888888888888,0.1111111111111111,1.003317396601312,0.7,0.3,0.7774094971590897,1.0,0.0,1.0824027986308304,29,中等
33,none,B,0.96,0.925,0.040000000000000036,0.07499999999999996,0.9425,0.057499999999999996,0.0,0.15,0.0,0.0,0.0,0.0,1.041334568978833,1.1377351354373042,0.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.05687500000005,0.0,0.0,0.0,187.81973744870024,6.281875,0.0,0.0,0.0,5.713011534299597,0.9828571428571429,0.017142857142857144,0.8775908164135227,0.9910714285714286,0.008928571428571428,0.8803128181937689,0.8441558441558441,0.15584415584415584,1.5619355641452068,1.0,0.0,1.2247600178412195,1.0,0.0,1.5506441008432696,0.9444444444444444,0.05555555555555555,1.094790880162539,0.8,0.2,0.8126587790882844,1.0,0.0,1.0850703876254657,29,中等
