step,u_A,m_A,L_A,seed,C,market_size,n_users,n_merchants
58,0.9978,0.9976,0.9977,202698,0.9954105800000002,7500,5000,2500
59,0.9978,0.9988,0.9983,202698,0.9966057799999999,7500,5000,2500
60,0.9982,0.9976,0.9979,202698,0.9958088199999999,7500,5000,2500
0,0.5,0.5,0.5,202699,0.5,7500,5000,2500
1,0.5348,0.5384,0.5366,202699,0.50267912,7500,5000,2500
2,0.7564,0.752,0.7542,202699,0.6292352800000001,7500,5000,2500
3,0.9816,0.9864,0.984,202699,0.968512,7500,5000,2500
4,0.998,0.9984,0.9982,202699,0.9964064799999999,7500,5000,2500
5,0.9972,0.9976,0.9974000000000001,202699,0.9948135200000001,7500,5000,2500
6,0.9978,0.9948,0.9963,202699,0.9926273799999998,7500,5000,2500
7,0.997,0.9988,0.9979,202699,0.9958088199999999,7500,5000,2500
8,0.9976,0.9976,0.9976,202699,0.99521152,7500,5000,2500
9,0.998,0.998,0.998,202699,0.996008,7500,5000,2500
10,0.9976,0.9972,0.9974000000000001,202699,0.9948135200000001,7500,5000,2500
11,0.9978,0.9984,0.9981,202699,0.9962072200000001,7500,5000,2500
12,0.9984,0.998,0.9982,202699,0.9964064799999999,7500,5000,2500
13,0.9974,0.9988,0.9981,202699,0.9962072200000001,7500,5000,2500
14,0.9976,0.9976,0.9976,202699,0.99521152,7500,5000,2500
15,0.9984,0.9976,0.998,202699,0.996008,7500,5000,2500
16,0.9976,0.9972,0.9974000000000001,202699,0.9948135200000001,7500,5000,2500
17,0.9964,0.9976,0.997,202699,0.9940180000000001,7500,5000,2500
18,0.997,0.9972,0.9971,202699,0.9942168199999999,7500,5000,2500
19,0.9976,0.9988,0.9982,202699,0.9964064799999999,7500,5000,2500
20,0.9968,0.9988,0.9978,202699,0.99560968,7500,5000,2500
21,0.998,0.9964,0.9972,202699,0.9944156799999999,7500,5000,2500
22,0.9974,0.9972,0.9973,202699,0.9946145799999999,7500,5000,2500
23,0.9964,0.9972,0.9967999999999999,202699,0.9936204799999999,7500,5000,2500
24,0.997,0.9964,0.9966999999999999,202699,0.9934217799999998,7500,5000,2500
25,0.9966,0.998,0.9973000000000001,202699,0.9946145800000001,7500,5000,2500
26,0.9992,0.9968,0.998,202699,0.996008,7500,5000,2500
27,0.998,0.998,0.998,202699,0.996008,7500,5000,2500
28,0.9984,0.9968,0.9976,202699,0.99521152,7500,5000,2500
29,0.9968,0.9968,0.9968,202699,0.9936204800000001,7500,5000,2500
30,0.9962,0.9988,0.9975,202699,0.9950125000000001,7500,5000,2500
31,0.998,0.9972,0.9976,202699,0.99521152,7500,5000,2500
32,0.9972,0.9968,0.997,202699,0.9940180000000001,7500,5000,2500
33,0.998,0.9976,0.9978,202699,0.99560968,7500,5000,2500
34,0.9952,0.998,0.9965999999999999,202699,0.9932231199999999,7500,5000,2500
35,0.9966,0.9964,0.9964999999999999,202699,0.9930245,7500,5000,2500
36,0.9986,0.996,0.9973000000000001,202699,0.9946145800000001,7500,5000,2500
37,0.9986,0.998,0.9983,202699,0.9966057799999999,7500,5000,2500
38,0.9986,0.9988,0.9987,202699,0.9974033800000002,7500,5000,2500
39,0.9994,0.9992,0.9993,202699,0.99860098,7500,5000,2500
40,0.9974,0.9976,0.9975,202699,0.9950125000000001,7500,5000,2500
41,0.9984,0.9976,0.998,202699,0.996008,7500,5000,2500
42,0.9976,0.9988,0.9982,202699,0.9964064799999999,7500,5000,2500
43,0.998,0.9996,0.9988,202699,0.9976028800000001,7500,5000,2500
44,0.998,0.9984,0.9982,202699,0.9964064799999999,7500,5000,2500
45,0.9982,0.9984,0.9983,202699,0.9966057799999999,7500,5000,2500
46,0.9982,0.9984,0.9983,202699,0.9966057799999999,7500,5000,2500
47,0.9984,0.9984,0.9984,202699,0.9968051199999999,7500,5000,2500
48,0.998,0.9992,0.9985999999999999,202699,0.9972039199999998,7500,5000,2500
49,0.9982,0.9988,0.9984999999999999,202699,0.9970044999999998,7500,5000,2500
50,0.998,0.9984,0.9982,202699,0.9964064799999999,7500,5000,2500
51,0.998,0.9984,0.9982,202699,0.9964064799999999,7500,5000,2500
52,0.9986,0.998,0.9983,202699,0.9966057799999999,7500,5000,2500
53,0.998,0.9976,0.9978,202699,0.99560968,7500,5000,2500
54,0.9974,0.9972,0.9973,202699,0.9946145799999999,7500,5000,2500
55,0.9986,0.998,0.9983,202699,0.9966057799999999,7500,5000,2500
56,0.999,0.998,0.9984999999999999,202699,0.9970044999999998,7500,5000,2500
57,0.998,0.9992,0.9985999999999999,202699,0.9972039199999998,7500,5000,2500
58,0.9968,0.9976,0.9972000000000001,202699,0.9944156800000001,7500,5000,2500
59,0.9972,0.9988,0.998,202699,0.996008,7500,5000,2500
60,0.9982,0.9972,0.9977,202699,0.9954105800000002,7500,5000,2500
0,0.5,0.5,0.5,202700,0.5,7500,5000,2500
1,0.4586,0.4664,0.4625,202700,0.5028125,7500,5000,2500
2,0.2526,0.2496,0.2511,202700,0.6239024200000001,7500,5000,2500
3,0.016,0.0196,0.0178,202700,0.9650336799999999,7500,5000,2500
4,0.0024,0.0028,0.0026,202700,0.9948135199999999,7500,5000,2500
5,0.0018,0.0028,0.0023,202700,0.9954105800000002,7500,5000,2500
6,0.0026,0.0016,0.0021,202700,0.9958088199999999,7500,5000,2500
7,0.0028,0.0024,0.0026,202700,0.9948135199999999,7500,5000,2500
8,0.0026,0.0028,0.0027,202700,0.9946145799999999,7500,5000,2500
9,0.0024,0.0032,0.0028,202700,0.9944156799999999,7500,5000,2500
10,0.0032,0.002,0.0026,202700,0.9948135199999999,7500,5000,2500
11,0.0022,0.0008,0.0015,202700,0.9970045000000001,7500,5000,2500
12,0.0012,0.0028,0.002,202700,0.996008,7500,5000,2500
13,0.004,0.0024,0.0031999999999999997,202700,0.9936204800000001,7500,5000,2500
14,0.0014,0.0016,0.0015,202700,0.9970045000000001,7500,5000,2500
15,0.0016,0.0028,0.0022,202700,0.99560968,7500,5000,2500
16,0.0022,0.0032,0.0027,202700,0.9946145799999999,7500,5000,2500
17,0.0024,0.0012,0.0018,202700,0.9964064799999999,7500,5000,2500
18,0.0026,0.0008,0.0017,202700,0.9966057799999999,7500,5000,2500
19,0.0022,0.0016,0.0019000000000000002,202700,0.9962072200000001,7500,5000,2500
20,0.0014,0.004,0.0027,202700,0.9946145799999999,7500,5000,2500
21,0.0006,0.0008,0.0007,202700,0.99860098,7500,5000,2500
22,0.0026,0.0032,0.0029,202700,0.9942168199999999,7500,5000,2500
23,0.0018,0.002,0.0019,202700,0.9962072200000001,7500,5000,2500
24,0.0022,0.0012,0.0017000000000000001,202700,0.9966057799999999,7500,5000,2500
25,0.0022,0.0016,0.0019000000000000002,202700,0.9962072200000001,7500,5000,2500
26,0.0026,0.004,0.0033,202700,0.99342178,7500,5000,2500
27,0.0018,0.004,0.0029,202700,0.9942168199999999,7500,5000,2500
28,0.0034,0.002,0.0027,202700,0.9946145799999999,7500,5000,2500
29,0.0014,0.0032,0.0023,202700,0.9954105800000002,7500,5000,2500
30,0.0028,0.0016,0.0022,202700,0.99560968,7500,5000,2500
31,0.002,0.002,0.002,202700,0.996008,7500,5000,2500
32,0.0026,0.0036,0.0031,202700,0.99381922,7500,5000,2500
33,0.0028,0.002,0.0024000000000000002,202700,0.99521152,7500,5000,2500
34,0.0012,0.0012,0.0012,202700,0.9976028800000001,7500,5000,2500
35,0.0016,0.0024,0.002,202700,0.996008,7500,5000,2500
36,0.0026,0.0024,0.0024999999999999996,202700,0.9950125000000001,7500,5000,2500
37,0.0024,0.0016,0.002,202700,0.996008,7500,5000,2500
38,0.0018,0.0016,0.0017000000000000001,202700,0.9966057799999999,7500,5000,2500
39,0.0038,0.0032,0.0035,202700,0.9930245000000002,7500,5000,2500
40,0.0028,0.0016,0.0022,202700,0.99560968,7500,5000,2500
41,0.0026,0.0036,0.0031,202700,0.99381922,7500,5000,2500
42,0.0022,0.0024,0.0023,202700,0.9954105800000002,7500,5000,2500
43,0.0018,0.0012,0.0015,202700,0.9970045000000001,7500,5000,2500
44,0.0028,0.0012,0.002,202700,0.996008,7500,5000,2500
45,0.0018,0.0048,0.0033,202700,0.99342178,7500,5000,2500
46,0.0034,0.002,0.0027,202700,0.9946145799999999,7500,5000,2500
47,0.0024,0.0024,0.0024,202700,0.99521152,7500,5000,2500
48,0.003,0.0016,0.0023,202700,0.9954105800000002,7500,5000,2500
49,0.002,0.0032,0.0026,202700,0.9948135199999999,7500,5000,2500
50,0.0018,0.0008,0.0013,202700,0.9974033800000002,7500,5000,2500
51,0.0032,0.0016,0.0024000000000000002,202700,0.99521152,7500,5000,2500
52,0.0024,0.0024,0.0024,202700,0.99521152,7500,5000,2500
53,0.0016,0.002,0.0018,202700,0.9964064799999999,7500,5000,2500
54,0.002,0.0016,0.0018,202700,0.9964064799999999,7500,5000,2500
55,0.0012,0.0032,0.0022,202700,0.99560968,7500,5000,2500
56,0.0026,0.0036,0.0031,202700,0.99381922,7500,5000,2500
57,0.0026,0.0048,0.0036999999999999997,202700,0.9926273799999998,7500,5000,2500
58,0.002,0.0028,0.0024000000000000002,202700,0.99521152,7500,5000,2500
59,0.0028,0.002,0.0024000000000000002,202700,0.99521152,7500,5000,2500
60,0.0016,0.002,0.0018,202700,0.9964064799999999,7500,5000,2500
0,0.5,0.5,0.5,202701,0.5,7500,5000,2500
1,0.5174,0.5304,0.5239,202701,0.50114242,7500,5000,2500
2,0.715,0.7156,0.7153,202701,0.59270818,7500,5000,2500
3,0.9706,0.9724,0.9715,202701,0.9446245,7500,5000,2500
4,0.9968,0.9976,0.9972000000000001,202701,0.9944156800000001,7500,5000,2500
5,0.9976,0.998,0.9978,202701,0.99560968,7500,5000,2500
6,0.998,0.998,0.998,202701,0.996008,7500,5000,2500
7,0.9968,0.998,0.9974000000000001,202701,0.9948135200000001,7500,5000,2500
8,0.998,0.9984,0.9982,202701,0.9964064799999999,7500,5000,2500
9,0.9966,0.9976,0.9971000000000001,202701,0.9942168200000001,7500,5000,2500
10,0.9978,0.9988,0.9983,202701,0.9966057799999999,7500,5000,2500
11,0.9978,0.9968,0.9973000000000001,202701,0.9946145800000001,7500,5000,2500
12,0.9976,0.9972,0.9974000000000001,202701,0.9948135200000001,7500,5000,2500
13,0.9978,0.9988,0.9983,202701,0.9966057799999999,7500,5000,2500
14,0.9982,0.9984,0.9983,202701,0.9966057799999999,7500,5000,2500
15,0.9984,0.9984,0.9984,202701,0.9968051199999999,7500,5000,2500
16,0.9976,0.9972,0.9974000000000001,202701,0.9948135200000001,7500,5000,2500
17,0.9972,0.9972,0.9972,202701,0.9944156799999999,7500,5000,2500
18,0.998,0.9956,0.9968,202701,0.9936204800000001,7500,5000,2500
19,0.9986,0.9988,0.9987,202701,0.9974033800000002,7500,5000,2500
20,0.998,0.9988,0.9984,202701,0.9968051199999999,7500,5000,2500
21,0.9976,0.9992,0.9984,202701,0.9968051199999999,7500,5000,2500
22,0.998,0.998,0.998,202701,0.996008,7500,5000,2500
23,0.9988,0.998,0.9984,202701,0.9968051199999999,7500,5000,2500
24,0.9964,0.998,0.9972,202701,0.9944156799999999,7500,5000,2500
25,0.998,0.9976,0.9978,202701,0.99560968,7500,5000,2500
26,0.9974,0.9984,0.9979,202701,0.9958088199999999,7500,5000,2500
27,0.9964,0.996,0.9962,202701,0.9924288799999998,7500,5000,2500
28,0.9972,0.9988,0.998,202701,0.996008,7500,5000,2500
29,0.9978,0.9972,0.9975,202701,0.9950125000000001,7500,5000,2500
30,0.9962,0.998,0.9971,202701,0.9942168199999999,7500,5000,2500
31,0.997,0.9976,0.9973000000000001,202701,0.9946145800000001,7500,5000,2500
32,0.9966,0.9988,0.9977,202701,0.9954105800000002,7500,5000,2500
33,0.9974,0.996,0.9966999999999999,202701,0.9934217799999998,7500,5000,2500
34,0.9986,0.9972,0.9979,202701,0.9958088199999999,7500,5000,2500
35,0.998,0.996,0.997,202701,0.9940180000000001,7500,5000,2500
36,0.998,0.9976,0.9978,202701,0.99560968,7500,5000,2500
37,0.998,0.9992,0.9985999999999999,202701,0.9972039199999998,7500,5000,2500
38,0.997,0.9968,0.9969,202701,0.99381922,7500,5000,2500
39,0.998,0.998,0.998,202701,0.996008,7500,5000,2500
40,0.9992,0.9972,0.9982,202701,0.9964064799999999,7500,5000,2500
41,0.997,0.9984,0.9977,202701,0.9954105800000002,7500,5000,2500
42,0.9976,0.9976,0.9976,202701,0.99521152,7500,5000,2500
43,0.998,0.998,0.998,202701,0.996008,7500,5000,2500
44,0.9978,0.998,0.9979,202701,0.9958088199999999,7500,5000,2500
45,0.9974,0.9976,0.9975,202701,0.9950125000000001,7500,5000,2500
46,0.9976,0.9984,0.998,202701,0.996008,7500,5000,2500
47,0.999,0.998,0.9984999999999999,202701,0.9970044999999998,7500,5000,2500
48,0.998,0.9968,0.9974000000000001,202701,0.9948135200000001,7500,5000,2500
49,0.9982,0.9992,0.9986999999999999,202701,0.99740338,7500,5000,2500
50,0.9978,0.998,0.9979,202701,0.9958088199999999,7500,5000,2500
51,0.9982,0.9984,0.9983,202701,0.9966057799999999,7500,5000,2500
52,0.9986,0.9976,0.9981,202701,0.9962072200000001,7500,5000,2500
53,0.9986,0.9976,0.9981,202701,0.9962072200000001,7500,5000,2500
54,0.9986,0.9988,0.9987,202701,0.9974033800000002,7500,5000,2500
55,0.997,0.9984,0.9977,202701,0.9954105800000002,7500,5000,2500
56,0.9986,0.9984,0.9984999999999999,202701,0.9970044999999998,7500,5000,2500
57,0.997,0.9968,0.9969,202701,0.99381922,7500,5000,2500
58,0.9968,0.9972,0.997,202701,0.9940180000000001,7500,5000,2500
59,0.998,0.9964,0.9972,202701,0.9944156799999999,7500,5000,2500
60,0.9978,0.9984,0.9981,202701,0.9962072200000001,7500,5000,2500
0,0.5,0.5,0.5,202702,0.5,7500,5000,2500
1,0.488,0.4904,0.48919999999999997,202702,0.50023328,7500,5000,2500
2,0.4018,0.406,0.40390000000000004,202702,0.51847042,7500,5000,2500
3,0.0958,0.1044,0.1001,202702,0.81984002,7500,5000,2500
4,0.005,0.0016,0.0033,202702,0.99342178,7500,5000,2500
5,0.0022,0.0016,0.0019000000000000002,202702,0.9962072200000001,7500,5000,2500
6,0.0032,0.0012,0.0022,202702,0.99560968,7500,5000,2500
7,0.0016,0.0012,0.0014,202702,0.99720392,7500,5000,2500
8,0.0028,0.002,0.0024000000000000002,202702,0.99521152,7500,5000,2500
9,0.0028,0.0036,0.0031999999999999997,202702,0.9936204800000001,7500,5000,2500
10,0.0018,0.002,0.0019,202702,0.9962072200000001,7500,5000,2500
11,0.0018,0.0008,0.0013,202702,0.9974033800000002,7500,5000,2500
12,0.0024,0.0004,0.0014,202702,0.99720392,7500,5000,2500
13,0.003,0.0024,0.0027,202702,0.9946145799999999,7500,5000,2500
14,0.0018,0.002,0.0019,202702,0.9962072200000001,7500,5000,2500
15,0.0022,0.002,0.0021000000000000003,202702,0.9958088199999999,7500,5000,2500
16,0.0012,0.002,0.0015999999999999999,202702,0.9968051199999999,7500,5000,2500
17,0.0024,0.0012,0.0018,202702,0.9964064799999999,7500,5000,2500
18,0.0032,0.0028,0.003,202702,0.9940180000000001,7500,5000,2500
19,0.0028,0.002,0.0024000000000000002,202702,0.99521152,7500,5000,2500
20,0.0022,0.0048,0.0034999999999999996,202702,0.9930245000000002,7500,5000,2500
21,0.0014,0.0004,0.0009,202702,0.9982016199999999,7500,5000,2500
22,0.0014,0.0028,0.0021,202702,0.9958088199999999,7500,5000,2500
23,0.002,0.002,0.002,202702,0.996008,7500,5000,2500
24,0.0016,0.002,0.0018,202702,0.9964064799999999,7500,5000,2500
25,0.0012,0.0024,0.0018,202702,0.9964064799999999,7500,5000,2500
26,0.0018,0.0012,0.0015,202702,0.9970045000000001,7500,5000,2500
27,0.002,0.0024,0.0021999999999999997,202702,0.99560968,7500,5000,2500
28,0.0026,0.0004,0.0015,202702,0.9970045000000001,7500,5000,2500
29,0.0018,0.0028,0.0023,202702,0.9954105800000002,7500,5000,2500
30,0.002,0.002,0.002,202702,0.996008,7500,5000,2500
31,0.0026,0.0008,0.0017,202702,0.9966057799999999,7500,5000,2500
32,0.0026,0.0012,0.0018999999999999998,202702,0.9962072200000001,7500,5000,2500
33,0.003,0.0012,0.0021,202702,0.9958088199999999,7500,5000,2500
34,0.0012,0.0016,0.0014,202702,0.99720392,7500,5000,2500
35,0.0022,0.0036,0.0029,202702,0.9942168199999999,7500,5000,2500
36,0.0032,0.002,0.0026,202702,0.9948135199999999,7500,5000,2500
37,0.0028,0.0016,0.0022,202702,0.99560968,7500,5000,2500
38,0.003,0.0028,0.0029,202702,0.9942168199999999,7500,5000,2500
39,0.0016,0.0016,0.0016,202702,0.9968051199999999,7500,5000,2500
40,0.002,0.0028,0.0024000000000000002,202702,0.99521152,7500,5000,2500
41,0.0044,0.0028,0.0036,202702,0.9928259199999998,7500,5000,2500
42,0.002,0.002,0.002,202702,0.996008,7500,5000,2500
43,0.0032,0.0028,0.003,202702,0.9940180000000001,7500,5000,2500
44,0.003,0.0028,0.0029,202702,0.9942168199999999,7500,5000,2500
45,0.0016,0.0,0.0008,202702,0.99840128,7500,5000,2500
46,0.0014,0.0028,0.0021,202702,0.9958088199999999,7500,5000,2500
47,0.0022,0.0012,0.0017000000000000001,202702,0.9966057799999999,7500,5000,2500
48,0.002,0.0036,0.0028,202702,0.9944156799999999,7500,5000,2500
49,0.0022,0.0028,0.0025,202702,0.9950125000000001,7500,5000,2500
50,0.0026,0.0012,0.0018999999999999998,202702,0.9962072200000001,7500,5000,2500
51,0.002,0.0016,0.0018,202702,0.9964064799999999,7500,5000,2500
52,0.0014,0.002,0.0017000000000000001,202702,0.9966057799999999,7500,5000,2500
53,0.0022,0.0032,0.0027,202702,0.9946145799999999,7500,5000,2500
54,0.0026,0.002,0.0023,202702,0.9954105800000002,7500,5000,2500
55,0.002,0.0024,0.0021999999999999997,202702,0.99560968,7500,5000,2500
56,0.0018,0.0012,0.0015,202702,0.9970045000000001,7500,5000,2500
57,0.0028,0.0032,0.003,202702,0.9940180000000001,7500,5000,2500
58,0.002,0.0008,0.0014,202702,0.99720392,7500,5000,2500
59,0.002,0.0036,0.0028,202702,0.9944156799999999,7500,5000,2500
60,0.002,0.002,0.002,202702,0.996008,7500,5000,2500
0,0.5,0.5,0.5,202703,0.5,7500,5000,2500
1,0.478,0.472,0.475,202703,0.50125,7500,5000,2500
2,0.3468,0.3536,0.3502,202703,0.54488008,7500,5000,2500
3,0.0514,0.0496,0.0505,202703,0.9041005,7500,5000,2500
4,0.003,0.0028,0.0029,202703,0.9942168199999999,7500,5000,2500
5,0.0016,0.0036,0.0026,202703,0.9948135199999999,7500,5000,2500
6,0.0024,0.0008,0.0015999999999999999,202703,0.9968051199999999,7500,5000,2500
7,0.0024,0.0024,0.0024,202703,0.99521152,7500,5000,2500
8,0.0024,0.0032,0.0028,202703,0.9944156799999999,7500,5000,2500
9,0.0016,0.0024,0.002,202703,0.996008,7500,5000,2500
10,0.0022,0.0008,0.0015,202703,0.9970045000000001,7500,5000,2500
11,0.001,0.0016,0.0013,202703,0.9974033800000002,7500,5000,2500
12,0.001,0.002,0.0015,202703,0.9970045000000001,7500,5000,2500
13,0.0026,0.0024,0.0024999999999999996,202703,0.9950125000000001,7500,5000,2500
14,0.0026,0.0008,0.0017,202703,0.9966057799999999,7500,5000,2500
15,0.0026,0.002,0.0023,202703,0.9954105800000002,7500,5000,2500
16,0.0026,0.0024,0.0024999999999999996,202703,0.9950125000000001,7500,5000,2500
17,0.0018,0.0024,0.0021,202703,0.9958088199999999,7500,5000,2500
18,0.0024,0.0016,0.002,202703,0.996008,7500,5000,2500
19,0.0022,0.002,0.0021000000000000003,202703,0.9958088199999999,7500,5000,2500
20,0.0016,0.0036,0.0026,202703,0.9948135199999999,7500,5000,2500
21,0.003,0.0036,0.0033,202703,0.99342178,7500,5000,2500
22,0.0024,0.0016,0.002,202703,0.996008,7500,5000,2500
23,0.0028,0.0028,0.0028,202703,0.9944156799999999,7500,5000,2500
24,0.0022,0.0028,0.0025,202703,0.9950125000000001,7500,5000,2500
25,0.002,0.0012,0.0015999999999999999,202703,0.9968051199999999,7500,5000,2500
26,0.0022,0.002,0.0021000000000000003,202703,0.9958088199999999,7500,5000,2500
27,0.0018,0.002,0.0019,202703,0.9962072200000001,7500,5000,2500
28,0.0012,0.0008,0.001,202703,0.9980020000000001,7500,5000,2500
29,0.0016,0.0008,0.0012000000000000001,202703,0.9976028800000001,7500,5000,2500
30,0.0022,0.0032,0.0027,202703,0.9946145799999999,7500,5000,2500
31,0.0024,0.002,0.0021999999999999997,202703,0.99560968,7500,5000,2500
32,0.001,0.0016,0.0013,202703,0.9974033800000002,7500,5000,2500
33,0.002,0.0028,0.0024000000000000002,202703,0.99521152,7500,5000,2500
34,0.0026,0.0016,0.0021,202703,0.9958088199999999,7500,5000,2500
35,0.0014,0.0008,0.0011,202703,0.99780242,7500,5000,2500
36,0.0018,0.0024,0.0021,202703,0.9958088199999999,7500,5000,2500
37,0.0022,0.0016,0.0019000000000000002,202703,0.9962072200000001,7500,5000,2500
38,0.0026,0.0032,0.0029,202703,0.9942168199999999,7500,5000,2500
39,0.0028,0.0016,0.0022,202703,0.99560968,7500,5000,2500
40,0.0018,0.0032,0.0025,202703,0.9950125000000001,7500,5000,2500
41,0.0022,0.0016,0.0019000000000000002,202703,0.9962072200000001,7500,5000,2500
42,0.0028,0.0016,0.0022,202703,0.99560968,7500,5000,2500
43,0.002,0.0032,0.0026,202703,0.9948135199999999,7500,5000,2500
44,0.0022,0.0004,0.0013000000000000002,202703,0.9974033800000002,7500,5000,2500
45,0.0014,0.0052,0.0033,202703,0.99342178,7500,5000,2500
46,0.0026,0.0028,0.0027,202703,0.9946145799999999,7500,5000,2500
47,0.0016,0.0028,0.0022,202703,0.99560968,7500,5000,2500
48,0.0016,0.0036,0.0026,202703,0.9948135199999999,7500,5000,2500
49,0.0028,0.0032,0.003,202703,0.9940180000000001,7500,5000,2500
50,0.0034,0.002,0.0027,202703,0.9946145799999999,7500,5000,2500
51,0.0026,0.0016,0.0021,202703,0.9958088199999999,7500,5000,2500
52,0.0032,0.0024,0.0028,202703,0.9944156799999999,7500,5000,2500
53,0.0008,0.0048,0.0028,202703,0.9944156799999999,7500,5000,2500
54,0.0016,0.0016,0.0016,202703,0.9968051199999999,7500,5000,2500
55,0.0024,0.002,0.0021999999999999997,202703,0.99560968,7500,5000,2500
56,0.0018,0.0032,0.0025,202703,0.9950125000000001,7500,5000,2500
57,0.0016,0.0024,0.002,202703,0.996008,7500,5000,2500
58,0.0026,0.0028,0.0027,202703,0.9946145799999999,7500,5000,2500
59,0.0016,0.0012,0.0014,202703,0.99720392,7500,5000,2500
60,0.0034,0.0024,0.0029,202703,0.9942168199999999,7500,5000,2500
0,0.5,0.5,0.5,202704,0.5,7500,5000,2500
1,0.4972,0.4912,0.4942,202704,0.50006728,7500,5000,2500
2,0.4452,0.4372,0.4412,202704,0.50691488,7500,5000,2500
3,0.1706,0.1768,0.17370000000000002,202704,0.71294338,7500,5000,2500
4,0.0104,0.0092,0.0098,202704,0.9805920799999999,7500,5000,2500
5,0.003,0.0036,0.0033,202704,0.99342178,7500,5000,2500
6,0.0022,0.0016,0.0019000000000000002,202704,0.9962072200000001,7500,5000,2500
7,0.0024,0.0036,0.003,202704,0.9940180000000001,7500,5000,2500
8,0.0018,0.0024,0.0021,202704,0.9958088199999999,7500,5000,2500
9,0.0016,0.0024,0.002,202704,0.996008,7500,5000,2500
10,0.002,0.002,0.002,202704,0.996008,7500,5000,2500
11,0.0028,0.0016,0.0022,202704,0.99560968,7500,5000,2500
12,0.0026,0.0028,0.0027,202704,0.9946145799999999,7500,5000,2500
13,0.0036,0.0024,0.003,202704,0.9940180000000001,7500,5000,2500
14,0.0016,0.002,0.0018,202704,0.9964064799999999,7500,5000,2500
15,0.0016,0.0012,0.0014,202704,0.99720392,7500,5000,2500
16,0.0018,0.0016,0.0017000000000000001,202704,0.9966057799999999,7500,5000,2500
